Fecha,Año,Mes,MesNombre,Trimestre,Semana,DiaSemana,DiaSemanaNombre,DiaDelAño
2023-10-27,2023,10,October,4,43,5,Friday,300
2023-10-28,2023,10,October,4,43,6,Saturday,301
2023-10-29,2023,10,October,4,43,7,Sunday,302
2023-10-30,2023,10,October,4,44,1,Monday,303
2023-10-31,2023,10,October,4,44,2,Tuesday,304
2023-11-01,2023,11,November,4,44,3,Wednesday,305
2023-11-02,2023,11,November,4,44,4,Thursday,306
2023-11-03,2023,11,November,4,44,5,Friday,307
2023-11-04,2023,11,November,4,44,6,Saturday,308
2023-11-05,2023,11,November,4,44,7,Sunday,309
2023-11-06,2023,11,November,4,45,1,Monday,310
2023-11-07,2023,11,November,4,45,2,Tuesday,311
2023-11-08,2023,11,November,4,45,3,Wednesday,312
2023-11-09,2023,11,November,4,45,4,Thursday,313
2023-11-10,2023,11,November,4,45,5,Friday,314
2023-11-11,2023,11,November,4,45,6,Saturday,315
2023-11-12,2023,11,November,4,45,7,Sunday,316
2023-11-13,2023,11,November,4,46,1,Monday,317
2023-11-14,2023,11,November,4,46,2,Tuesday,318
2023-11-15,2023,11,November,4,46,3,Wednesday,319
2023-11-16,2023,11,November,4,46,4,Thursday,320
2023-11-17,2023,11,November,4,46,5,Friday,321
2023-11-18,2023,11,November,4,46,6,Saturday,322
2023-11-19,2023,11,November,4,46,7,Sunday,323
2023-11-20,2023,11,November,4,47,1,Monday,324
2023-11-21,2023,11,November,4,47,2,Tuesday,325
2023-11-22,2023,11,November,4,47,3,Wednesday,326
2023-11-23,2023,11,November,4,47,4,Thursday,327
2023-11-24,2023,11,November,4,47,5,Friday,328
2023-11-25,2023,11,November,4,47,6,Saturday,329
2023-11-26,2023,11,November,4,47,7,Sunday,330
2023-11-27,2023,11,November,4,48,1,Monday,331
2023-11-28,2023,11,November,4,48,2,Tuesday,332
2023-11-29,2023,11,November,4,48,3,Wednesday,333
2023-11-30,2023,11,November,4,48,4,Thursday,334
2023-12-01,2023,12,December,4,48,5,Friday,335
2023-12-02,2023,12,December,4,48,6,Saturday,336
2023-12-03,2023,12,December,4,48,7,Sunday,337
2023-12-04,2023,12,December,4,49,1,Monday,338
2023-12-05,2023,12,December,4,49,2,Tuesday,339
2023-12-06,2023,12,December,4,49,3,Wednesday,340
2023-12-07,2023,12,December,4,49,4,Thursday,341
2023-12-08,2023,12,December,4,49,5,Friday,342
2023-12-09,2023,12,December,4,49,6,Saturday,343
2023-12-10,2023,12,December,4,49,7,Sunday,344
2023-12-11,2023,12,December,4,50,1,Monday,345
2023-12-12,2023,12,December,4,50,2,Tuesday,346
2023-12-13,2023,12,December,4,50,3,Wednesday,347
2023-12-14,2023,12,December,4,50,4,Thursday,348
2023-12-15,2023,12,December,4,50,5,Friday,349
2023-12-16,2023,12,December,4,50,6,Saturday,350
2023-12-17,2023,12,December,4,50,7,Sunday,351
2023-12-18,2023,12,December,4,51,1,Monday,352
2023-12-19,2023,12,December,4,51,2,Tuesday,353
2023-12-20,2023,12,December,4,51,3,Wednesday,354
2023-12-21,2023,12,December,4,51,4,Thursday,355
2023-12-22,2023,12,December,4,51,5,Friday,356
2023-12-23,2023,12,December,4,51,6,Saturday,357
2023-12-24,2023,12,December,4,51,7,Sunday,358
2023-12-25,2023,12,December,4,52,1,Monday,359
2023-12-26,2023,12,December,4,52,2,Tuesday,360
2023-12-27,2023,12,December,4,52,3,Wednesday,361
2023-12-28,2023,12,December,4,52,4,Thursday,362
2023-12-29,2023,12,December,4,52,5,Friday,363
2023-12-30,2023,12,December,4,52,6,Saturday,364
2023-12-31,2023,12,December,4,52,7,Sunday,365
2024-01-01,2024,1,January,1,1,1,Monday,1
2024-01-02,2024,1,January,1,1,2,Tuesday,2
2024-01-03,2024,1,January,1,1,3,Wednesday,3
2024-01-04,2024,1,January,1,1,4,Thursday,4
2024-01-05,2024,1,January,1,1,5,Friday,5
2024-01-06,2024,1,January,1,1,6,Saturday,6
2024-01-07,2024,1,January,1,1,7,Sunday,7
2024-01-08,2024,1,January,1,2,1,Monday,8
2024-01-09,2024,1,January,1,2,2,Tuesday,9
2024-01-10,2024,1,January,1,2,3,Wednesday,10
2024-01-11,2024,1,January,1,2,4,Thursday,11
2024-01-12,2024,1,January,1,2,5,Friday,12
2024-01-13,2024,1,January,1,2,6,Saturday,13
2024-01-14,2024,1,January,1,2,7,Sunday,14
2024-01-15,2024,1,January,1,3,1,Monday,15
2024-01-16,2024,1,January,1,3,2,Tuesday,16
2024-01-17,2024,1,January,1,3,3,Wednesday,17
2024-01-18,2024,1,January,1,3,4,Thursday,18
2024-01-19,2024,1,January,1,3,5,Friday,19
2024-01-20,2024,1,January,1,3,6,Saturday,20
2024-01-21,2024,1,January,1,3,7,Sunday,21
2024-01-22,2024,1,January,1,4,1,Monday,22
2024-01-23,2024,1,January,1,4,2,Tuesday,23
2024-01-24,2024,1,January,1,4,3,Wednesday,24
2024-01-25,2024,1,January,1,4,4,Thursday,25
2024-01-26,2024,1,January,1,4,5,Friday,26
2024-01-27,2024,1,January,1,4,6,Saturday,27
2024-01-28,2024,1,January,1,4,7,Sunday,28
2024-01-29,2024,1,January,1,5,1,Monday,29
2024-01-30,2024,1,January,1,5,2,Tuesday,30
2024-01-31,2024,1,January,1,5,3,Wednesday,31
2024-02-01,2024,2,February,1,5,4,Thursday,32
2024-02-02,2024,2,February,1,5,5,Friday,33
2024-02-03,2024,2,February,1,5,6,Saturday,34
2024-02-04,2024,2,February,1,5,7,Sunday,35
2024-02-05,2024,2,February,1,6,1,Monday,36
2024-02-06,2024,2,February,1,6,2,Tuesday,37
2024-02-07,2024,2,February,1,6,3,Wednesday,38
2024-02-08,2024,2,February,1,6,4,Thursday,39
2024-02-09,2024,2,February,1,6,5,Friday,40
2024-02-10,2024,2,February,1,6,6,Saturday,41
2024-02-11,2024,2,February,1,6,7,Sunday,42
2024-02-12,2024,2,February,1,7,1,Monday,43
2024-02-13,2024,2,February,1,7,2,Tuesday,44
2024-02-14,2024,2,February,1,7,3,Wednesday,45
2024-02-15,2024,2,February,1,7,4,Thursday,46
2024-02-16,2024,2,February,1,7,5,Friday,47
2024-02-17,2024,2,February,1,7,6,Saturday,48
2024-02-18,2024,2,February,1,7,7,Sunday,49
2024-02-19,2024,2,February,1,8,1,Monday,50
2024-02-20,2024,2,February,1,8,2,Tuesday,51
2024-02-21,2024,2,February,1,8,3,Wednesday,52
2024-02-22,2024,2,February,1,8,4,Thursday,53
2024-02-23,2024,2,February,1,8,5,Friday,54
2024-02-24,2024,2,February,1,8,6,Saturday,55
2024-02-25,2024,2,February,1,8,7,Sunday,56
2024-02-26,2024,2,February,1,9,1,Monday,57
2024-02-27,2024,2,February,1,9,2,Tuesday,58
2024-02-28,2024,2,February,1,9,3,Wednesday,59
2024-02-29,2024,2,February,1,9,4,Thursday,60
2024-03-01,2024,3,March,1,9,5,Friday,61
2024-03-02,2024,3,March,1,9,6,Saturday,62
2024-03-03,2024,3,March,1,9,7,Sunday,63
2024-03-04,2024,3,March,1,10,1,Monday,64
2024-03-05,2024,3,March,1,10,2,Tuesday,65
2024-03-06,2024,3,March,1,10,3,Wednesday,66
2024-03-07,2024,3,March,1,10,4,Thursday,67
2024-03-08,2024,3,March,1,10,5,Friday,68
2024-03-09,2024,3,March,1,10,6,Saturday,69
2024-03-10,2024,3,March,1,10,7,Sunday,70
2024-03-11,2024,3,March,1,11,1,Monday,71
2024-03-12,2024,3,March,1,11,2,Tuesday,72
2024-03-13,2024,3,March,1,11,3,Wednesday,73
2024-03-14,2024,3,March,1,11,4,Thursday,74
2024-03-15,2024,3,March,1,11,5,Friday,75
2024-03-16,2024,3,March,1,11,6,Saturday,76
2024-03-17,2024,3,March,1,11,7,Sunday,77
2024-03-18,2024,3,March,1,12,1,Monday,78
2024-03-19,2024,3,March,1,12,2,Tuesday,79
2024-03-20,2024,3,March,1,12,3,Wednesday,80
2024-03-21,2024,3,March,1,12,4,Thursday,81
2024-03-22,2024,3,March,1,12,5,Friday,82
2024-03-23,2024,3,March,1,12,6,Saturday,83
2024-03-24,2024,3,March,1,12,7,Sunday,84
2024-03-25,2024,3,March,1,13,1,Monday,85
2024-03-26,2024,3,March,1,13,2,Tuesday,86
2024-03-27,2024,3,March,1,13,3,Wednesday,87
2024-03-28,2024,3,March,1,13,4,Thursday,88
2024-03-29,2024,3,March,1,13,5,Friday,89
2024-03-30,2024,3,March,1,13,6,Saturday,90
2024-03-31,2024,3,March,1,13,7,Sunday,91
2024-04-01,2024,4,April,2,14,1,Monday,92
2024-04-02,2024,4,April,2,14,2,Tuesday,93
2024-04-03,2024,4,April,2,14,3,Wednesday,94
2024-04-04,2024,4,April,2,14,4,Thursday,95
2024-04-05,2024,4,April,2,14,5,Friday,96
2024-04-06,2024,4,April,2,14,6,Saturday,97
2024-04-07,2024,4,April,2,14,7,Sunday,98
2024-04-08,2024,4,April,2,15,1,Monday,99
2024-04-09,2024,4,April,2,15,2,Tuesday,100
2024-04-10,2024,4,April,2,15,3,Wednesday,101
2024-04-11,2024,4,April,2,15,4,Thursday,102
2024-04-12,2024,4,April,2,15,5,Friday,103
2024-04-13,2024,4,April,2,15,6,Saturday,104
2024-04-14,2024,4,April,2,15,7,Sunday,105
2024-04-15,2024,4,April,2,16,1,Monday,106
2024-04-16,2024,4,April,2,16,2,Tuesday,107
2024-04-17,2024,4,April,2,16,3,Wednesday,108
2024-04-18,2024,4,April,2,16,4,Thursday,109
2024-04-19,2024,4,April,2,16,5,Friday,110
2024-04-20,2024,4,April,2,16,6,Saturday,111
2024-04-21,2024,4,April,2,16,7,Sunday,112
2024-04-22,2024,4,April,2,17,1,Monday,113
2024-04-23,2024,4,April,2,17,2,Tuesday,114
2024-04-24,2024,4,April,2,17,3,Wednesday,115
2024-04-25,2024,4,April,2,17,4,Thursday,116
2024-04-26,2024,4,April,2,17,5,Friday,117
2024-04-27,2024,4,April,2,17,6,Saturday,118
2024-04-28,2024,4,April,2,17,7,Sunday,119
2024-04-29,2024,4,April,2,18,1,Monday,120
2024-04-30,2024,4,April,2,18,2,Tuesday,121
2024-05-01,2024,5,May,2,18,3,Wednesday,122
2024-05-02,2024,5,May,2,18,4,Thursday,123
2024-05-03,2024,5,May,2,18,5,Friday,124
2024-05-04,2024,5,May,2,18,6,Saturday,125
2024-05-05,2024,5,May,2,18,7,Sunday,126
2024-05-06,2024,5,May,2,19,1,Monday,127
2024-05-07,2024,5,May,2,19,2,Tuesday,128
2024-05-08,2024,5,May,2,19,3,Wednesday,129
2024-05-09,2024,5,May,2,19,4,Thursday,130
2024-05-10,2024,5,May,2,19,5,Friday,131
2024-05-11,2024,5,May,2,19,6,Saturday,132
2024-05-12,2024,5,May,2,19,7,Sunday,133
2024-05-13,2024,5,May,2,20,1,Monday,134
2024-05-14,2024,5,May,2,20,2,Tuesday,135
2024-05-15,2024,5,May,2,20,3,Wednesday,136
2024-05-16,2024,5,May,2,20,4,Thursday,137
2024-05-17,2024,5,May,2,20,5,Friday,138
2024-05-18,2024,5,May,2,20,6,Saturday,139
2024-05-19,2024,5,May,2,20,7,Sunday,140
2024-05-20,2024,5,May,2,21,1,Monday,141
2024-05-21,2024,5,May,2,21,2,Tuesday,142
2024-05-22,2024,5,May,2,21,3,Wednesday,143
2024-05-23,2024,5,May,2,21,4,Thursday,144
2024-05-24,2024,5,May,2,21,5,Friday,145
2024-05-25,2024,5,May,2,21,6,Saturday,146
2024-05-26,2024,5,May,2,21,7,Sunday,147
2024-05-27,2024,5,May,2,22,1,Monday,148
2024-05-28,2024,5,May,2,22,2,Tuesday,149
2024-05-29,2024,5,May,2,22,3,Wednesday,150
2024-05-30,2024,5,May,2,22,4,Thursday,151
2024-05-31,2024,5,May,2,22,5,Friday,152
2024-06-01,2024,6,June,2,22,6,Saturday,153
2024-06-02,2024,6,June,2,22,7,Sunday,154
2024-06-03,2024,6,June,2,23,1,Monday,155
2024-06-04,2024,6,June,2,23,2,Tuesday,156
2024-06-05,2024,6,June,2,23,3,Wednesday,157
2024-06-06,2024,6,June,2,23,4,Thursday,158
2024-06-07,2024,6,June,2,23,5,Friday,159
2024-06-08,2024,6,June,2,23,6,Saturday,160
2024-06-09,2024,6,June,2,23,7,Sunday,161
2024-06-10,2024,6,June,2,24,1,Monday,162
2024-06-11,2024,6,June,2,24,2,Tuesday,163
2024-06-12,2024,6,June,2,24,3,Wednesday,164
2024-06-13,2024,6,June,2,24,4,Thursday,165
2024-06-14,2024,6,June,2,24,5,Friday,166
2024-06-15,2024,6,June,2,24,6,Saturday,167
2024-06-16,2024,6,June,2,24,7,Sunday,168
2024-06-17,2024,6,June,2,25,1,Monday,169
2024-06-18,2024,6,June,2,25,2,Tuesday,170
2024-06-19,2024,6,June,2,25,3,Wednesday,171
2024-06-20,2024,6,June,2,25,4,Thursday,172
2024-06-21,2024,6,June,2,25,5,Friday,173
2024-06-22,2024,6,June,2,25,6,Saturday,174
2024-06-23,2024,6,June,2,25,7,Sunday,175
2024-06-24,2024,6,June,2,26,1,Monday,176
2024-06-25,2024,6,June,2,26,2,Tuesday,177
2024-06-26,2024,6,June,2,26,3,Wednesday,178
2024-06-27,2024,6,June,2,26,4,Thursday,179
2024-06-28,2024,6,June,2,26,5,Friday,180
2024-06-29,2024,6,June,2,26,6,Saturday,181
2024-06-30,2024,6,June,2,26,7,Sunday,182
2024-07-01,2024,7,July,3,27,1,Monday,183
2024-07-02,2024,7,July,3,27,2,Tuesday,184
2024-07-03,2024,7,July,3,27,3,Wednesday,185
2024-07-04,2024,7,July,3,27,4,Thursday,186
2024-07-05,2024,7,July,3,27,5,Friday,187
2024-07-06,2024,7,July,3,27,6,Saturday,188
2024-07-07,2024,7,July,3,27,7,Sunday,189
2024-07-08,2024,7,July,3,28,1,Monday,190
2024-07-09,2024,7,July,3,28,2,Tuesday,191
2024-07-10,2024,7,July,3,28,3,Wednesday,192
2024-07-11,2024,7,July,3,28,4,Thursday,193
2024-07-12,2024,7,July,3,28,5,Friday,194
2024-07-13,2024,7,July,3,28,6,Saturday,195
2024-07-14,2024,7,July,3,28,7,Sunday,196
2024-07-15,2024,7,July,3,29,1,Monday,197
2024-07-16,2024,7,July,3,29,2,Tuesday,198
2024-07-17,2024,7,July,3,29,3,Wednesday,199
2024-07-18,2024,7,July,3,29,4,Thursday,200
2024-07-19,2024,7,July,3,29,5,Friday,201
2024-07-20,2024,7,July,3,29,6,Saturday,202
2024-07-21,2024,7,July,3,29,7,Sunday,203
2024-07-22,2024,7,July,3,30,1,Monday,204
2024-07-23,2024,7,July,3,30,2,Tuesday,205
2024-07-24,2024,7,July,3,30,3,Wednesday,206
2024-07-25,2024,7,July,3,30,4,Thursday,207
2024-07-26,2024,7,July,3,30,5,Friday,208
2024-07-27,2024,7,July,3,30,6,Saturday,209
2024-07-28,2024,7,July,3,30,7,Sunday,210
2024-07-29,2024,7,July,3,31,1,Monday,211
2024-07-30,2024,7,July,3,31,2,Tuesday,212
2024-07-31,2024,7,July,3,31,3,Wednesday,213
2024-08-01,2024,8,August,3,31,4,Thursday,214
2024-08-02,2024,8,August,3,31,5,Friday,215
2024-08-03,2024,8,August,3,31,6,Saturday,216
2024-08-04,2024,8,August,3,31,7,Sunday,217
2024-08-05,2024,8,August,3,32,1,Monday,218
2024-08-06,2024,8,August,3,32,2,Tuesday,219
2024-08-07,2024,8,August,3,32,3,Wednesday,220
2024-08-08,2024,8,August,3,32,4,Thursday,221
2024-08-09,2024,8,August,3,32,5,Friday,222
2024-08-10,2024,8,August,3,32,6,Saturday,223
2024-08-11,2024,8,August,3,32,7,Sunday,224
2024-08-12,2024,8,August,3,33,1,Monday,225
2024-08-13,2024,8,August,3,33,2,Tuesday,226
2024-08-14,2024,8,August,3,33,3,Wednesday,227
2024-08-15,2024,8,August,3,33,4,Thursday,228
2024-08-16,2024,8,August,3,33,5,Friday,229
2024-08-17,2024,8,August,3,33,6,Saturday,230
2024-08-18,2024,8,August,3,33,7,Sunday,231
2024-08-19,2024,8,August,3,34,1,Monday,232
2024-08-20,2024,8,August,3,34,2,Tuesday,233
2024-08-21,2024,8,August,3,34,3,Wednesday,234
2024-08-22,2024,8,August,3,34,4,Thursday,235
2024-08-23,2024,8,August,3,34,5,Friday,236
2024-08-24,2024,8,August,3,34,6,Saturday,237
2024-08-25,2024,8,August,3,34,7,Sunday,238
2024-08-26,2024,8,August,3,35,1,Monday,239
2024-08-27,2024,8,August,3,35,2,Tuesday,240
2024-08-28,2024,8,August,3,35,3,Wednesday,241
2024-08-29,2024,8,August,3,35,4,Thursday,242
2024-08-30,2024,8,August,3,35,5,Friday,243
2024-08-31,2024,8,August,3,35,6,Saturday,244
2024-09-01,2024,9,September,3,35,7,Sunday,245
2024-09-02,2024,9,September,3,36,1,Monday,246
2024-09-03,2024,9,September,3,36,2,Tuesday,247
2024-09-04,2024,9,September,3,36,3,Wednesday,248
2024-09-05,2024,9,September,3,36,4,Thursday,249
2024-09-06,2024,9,September,3,36,5,Friday,250
2024-09-07,2024,9,September,3,36,6,Saturday,251
2024-09-08,2024,9,September,3,36,7,Sunday,252
2024-09-09,2024,9,September,3,37,1,Monday,253
2024-09-10,2024,9,September,3,37,2,Tuesday,254
2024-09-11,2024,9,September,3,37,3,Wednesday,255
2024-09-12,2024,9,September,3,37,4,Thursday,256
2024-09-13,2024,9,September,3,37,5,Friday,257
2024-09-14,2024,9,September,3,37,6,Saturday,258
2024-09-15,2024,9,September,3,37,7,Sunday,259
2024-09-16,2024,9,September,3,38,1,Monday,260
2024-09-17,2024,9,September,3,38,2,Tuesday,261
2024-09-18,2024,9,September,3,38,3,Wednesday,262
2024-09-19,2024,9,September,3,38,4,Thursday,263
2024-09-20,2024,9,September,3,38,5,Friday,264
2024-09-21,2024,9,September,3,38,6,Saturday,265
2024-09-22,2024,9,September,3,38,7,Sunday,266
2024-09-23,2024,9,September,3,39,1,Monday,267
2024-09-24,2024,9,September,3,39,2,Tuesday,268
2024-09-25,2024,9,September,3,39,3,Wednesday,269
2024-09-26,2024,9,September,3,39,4,Thursday,270
2024-09-27,2024,9,September,3,39,5,Friday,271
2024-09-28,2024,9,September,3,39,6,Saturday,272
2024-09-29,2024,9,September,3,39,7,Sunday,273
2024-09-30,2024,9,September,3,40,1,Monday,274
2024-10-01,2024,10,October,4,40,2,Tuesday,275
2024-10-02,2024,10,October,4,40,3,Wednesday,276
2024-10-03,2024,10,October,4,40,4,Thursday,277
2024-10-04,2024,10,October,4,40,5,Friday,278
2024-10-05,2024,10,October,4,40,6,Saturday,279
2024-10-06,2024,10,October,4,40,7,Sunday,280
2024-10-07,2024,10,October,4,41,1,Monday,281
2024-10-08,2024,10,October,4,41,2,Tuesday,282
2024-10-09,2024,10,October,4,41,3,Wednesday,283
2024-10-10,2024,10,October,4,41,4,Thursday,284
2024-10-11,2024,10,October,4,41,5,Friday,285
2024-10-12,2024,10,October,4,41,6,Saturday,286
2024-10-13,2024,10,October,4,41,7,Sunday,287
2024-10-14,2024,10,October,4,42,1,Monday,288
2024-10-15,2024,10,October,4,42,2,Tuesday,289
2024-10-16,2024,10,October,4,42,3,Wednesday,290
2024-10-17,2024,10,October,4,42,4,Thursday,291
2024-10-18,2024,10,October,4,42,5,Friday,292
2024-10-19,2024,10,October,4,42,6,Saturday,293
2024-10-20,2024,10,October,4,42,7,Sunday,294
2024-10-21,2024,10,October,4,43,1,Monday,295
2024-10-22,2024,10,October,4,43,2,Tuesday,296
2024-10-23,2024,10,October,4,43,3,Wednesday,297
2024-10-24,2024,10,October,4,43,4,Thursday,298
2024-10-25,2024,10,October,4,43,5,Friday,299
2024-10-26,2024,10,October,4,43,6,Saturday,300
2024-10-27,2024,10,October,4,43,7,Sunday,301
2024-10-28,2024,10,October,4,44,1,Monday,302
2024-10-29,2024,10,October,4,44,2,Tuesday,303
2024-10-30,2024,10,October,4,44,3,Wednesday,304
2024-10-31,2024,10,October,4,44,4,Thursday,305
2024-11-01,2024,11,November,4,44,5,Friday,306
2024-11-02,2024,11,November,4,44,6,Saturday,307
2024-11-03,2024,11,November,4,44,7,Sunday,308
2024-11-04,2024,11,November,4,45,1,Monday,309
2024-11-05,2024,11,November,4,45,2,Tuesday,310
2024-11-06,2024,11,November,4,45,3,Wednesday,311
2024-11-07,2024,11,November,4,45,4,Thursday,312
2024-11-08,2024,11,November,4,45,5,Friday,313
2024-11-09,2024,11,November,4,45,6,Saturday,314
2024-11-10,2024,11,November,4,45,7,Sunday,315
2024-11-11,2024,11,November,4,46,1,Monday,316
2024-11-12,2024,11,November,4,46,2,Tuesday,317
2024-11-13,2024,11,November,4,46,3,Wednesday,318
2024-11-14,2024,11,November,4,46,4,Thursday,319
2024-11-15,2024,11,November,4,46,5,Friday,320
2024-11-16,2024,11,November,4,46,6,Saturday,321
2024-11-17,2024,11,November,4,46,7,Sunday,322
2024-11-18,2024,11,November,4,47,1,Monday,323
2024-11-19,2024,11,November,4,47,2,Tuesday,324
2024-11-20,2024,11,November,4,47,3,Wednesday,325
2024-11-21,2024,11,November,4,47,4,Thursday,326
2024-11-22,2024,11,November,4,47,5,Friday,327
2024-11-23,2024,11,November,4,47,6,Saturday,328
2024-11-24,2024,11,November,4,47,7,Sunday,329
2024-11-25,2024,11,November,4,48,1,Monday,330
2024-11-26,2024,11,November,4,48,2,Tuesday,331
2024-11-27,2024,11,November,4,48,3,Wednesday,332
2024-11-28,2024,11,November,4,48,4,Thursday,333
2024-11-29,2024,11,November,4,48,5,Friday,334
2024-11-30,2024,11,November,4,48,6,Saturday,335
2024-12-01,2024,12,December,4,48,7,Sunday,336
2024-12-02,2024,12,December,4,49,1,Monday,337
2024-12-03,2024,12,December,4,49,2,Tuesday,338
2024-12-04,2024,12,December,4,49,3,Wednesday,339
2024-12-05,2024,12,December,4,49,4,Thursday,340
2024-12-06,2024,12,December,4,49,5,Friday,341
2024-12-07,2024,12,December,4,49,6,Saturday,342
2024-12-08,2024,12,December,4,49,7,Sunday,343
2024-12-09,2024,12,December,4,50,1,Monday,344
2024-12-10,2024,12,December,4,50,2,Tuesday,345
2024-12-11,2024,12,December,4,50,3,Wednesday,346
2024-12-12,2024,12,December,4,50,4,Thursday,347
2024-12-13,2024,12,December,4,50,5,Friday,348
2024-12-14,2024,12,December,4,50,6,Saturday,349
2024-12-15,2024,12,December,4,50,7,Sunday,350
2024-12-16,2024,12,December,4,51,1,Monday,351
2024-12-17,2024,12,December,4,51,2,Tuesday,352
2024-12-18,2024,12,December,4,51,3,Wednesday,353
2024-12-19,2024,12,December,4,51,4,Thursday,354
2024-12-20,2024,12,December,4,51,5,Friday,355
2024-12-21,2024,12,December,4,51,6,Saturday,356
2024-12-22,2024,12,December,4,51,7,Sunday,357
2024-12-23,2024,12,December,4,52,1,Monday,358
2024-12-24,2024,12,December,4,52,2,Tuesday,359
2024-12-25,2024,12,December,4,52,3,Wednesday,360
2024-12-26,2024,12,December,4,52,4,Thursday,361
2024-12-27,2024,12,December,4,52,5,Friday,362
2024-12-28,2024,12,December,4,52,6,Saturday,363
2024-12-29,2024,12,December,4,52,7,Sunday,364
2024-12-30,2024,12,December,4,1,1,Monday,365
2024-12-31,2024,12,December,4,1,2,Tuesday,366
2025-01-01,2025,1,January,1,1,3,Wednesday,1
2025-01-02,2025,1,January,1,1,4,Thursday,2
2025-01-03,2025,1,January,1,1,5,Friday,3
2025-01-04,2025,1,January,1,1,6,Saturday,4
2025-01-05,2025,1,January,1,1,7,Sunday,5
2025-01-06,2025,1,January,1,2,1,Monday,6
2025-01-07,2025,1,January,1,2,2,Tuesday,7
2025-01-08,2025,1,January,1,2,3,Wednesday,8
2025-01-09,2025,1,January,1,2,4,Thursday,9
2025-01-10,2025,1,January,1,2,5,Friday,10
2025-01-11,2025,1,January,1,2,6,Saturday,11
2025-01-12,2025,1,January,1,2,7,Sunday,12
2025-01-13,2025,1,January,1,3,1,Monday,13
2025-01-14,2025,1,January,1,3,2,Tuesday,14
2025-01-15,2025,1,January,1,3,3,Wednesday,15
2025-01-16,2025,1,January,1,3,4,Thursday,16
2025-01-17,2025,1,January,1,3,5,Friday,17
2025-01-18,2025,1,January,1,3,6,Saturday,18
2025-01-19,2025,1,January,1,3,7,Sunday,19
2025-01-20,2025,1,January,1,4,1,Monday,20
2025-01-21,2025,1,January,1,4,2,Tuesday,21
2025-01-22,2025,1,January,1,4,3,Wednesday,22
2025-01-23,2025,1,January,1,4,4,Thursday,23
2025-01-24,2025,1,January,1,4,5,Friday,24
2025-01-25,2025,1,January,1,4,6,Saturday,25
2025-01-26,2025,1,January,1,4,7,Sunday,26
2025-01-27,2025,1,January,1,5,1,Monday,27
2025-01-28,2025,1,January,1,5,2,Tuesday,28
2025-01-29,2025,1,January,1,5,3,Wednesday,29
2025-01-30,2025,1,January,1,5,4,Thursday,30
2025-01-31,2025,1,January,1,5,5,Friday,31
2025-02-01,2025,2,February,1,5,6,Saturday,32
2025-02-02,2025,2,February,1,5,7,Sunday,33
2025-02-03,2025,2,February,1,6,1,Monday,34
2025-02-04,2025,2,February,1,6,2,Tuesday,35
2025-02-05,2025,2,February,1,6,3,Wednesday,36
2025-02-06,2025,2,February,1,6,4,Thursday,37
2025-02-07,2025,2,February,1,6,5,Friday,38
2025-02-08,2025,2,February,1,6,6,Saturday,39
2025-02-09,2025,2,February,1,6,7,Sunday,40
2025-02-10,2025,2,February,1,7,1,Monday,41
2025-02-11,2025,2,February,1,7,2,Tuesday,42
2025-02-12,2025,2,February,1,7,3,Wednesday,43
2025-02-13,2025,2,February,1,7,4,Thursday,44
2025-02-14,2025,2,February,1,7,5,Friday,45
2025-02-15,2025,2,February,1,7,6,Saturday,46
2025-02-16,2025,2,February,1,7,7,Sunday,47
2025-02-17,2025,2,February,1,8,1,Monday,48
2025-02-18,2025,2,February,1,8,2,Tuesday,49
2025-02-19,2025,2,February,1,8,3,Wednesday,50
2025-02-20,2025,2,February,1,8,4,Thursday,51
2025-02-21,2025,2,February,1,8,5,Friday,52
2025-02-22,2025,2,February,1,8,6,Saturday,53
2025-02-23,2025,2,February,1,8,7,Sunday,54
2025-02-24,2025,2,February,1,9,1,Monday,55
2025-02-25,2025,2,February,1,9,2,Tuesday,56
2025-02-26,2025,2,February,1,9,3,Wednesday,57
2025-02-27,2025,2,February,1,9,4,Thursday,58
2025-02-28,2025,2,February,1,9,5,Friday,59
2025-03-01,2025,3,March,1,9,6,Saturday,60
2025-03-02,2025,3,March,1,9,7,Sunday,61
2025-03-03,2025,3,March,1,10,1,Monday,62
2025-03-04,2025,3,March,1,10,2,Tuesday,63
2025-03-05,2025,3,March,1,10,3,Wednesday,64
2025-03-06,2025,3,March,1,10,4,Thursday,65
2025-03-07,2025,3,March,1,10,5,Friday,66
2025-03-08,2025,3,March,1,10,6,Saturday,67
2025-03-09,2025,3,March,1,10,7,Sunday,68
2025-03-10,2025,3,March,1,11,1,Monday,69
2025-03-11,2025,3,March,1,11,2,Tuesday,70
2025-03-12,2025,3,March,1,11,3,Wednesday,71
2025-03-13,2025,3,March,1,11,4,Thursday,72
2025-03-14,2025,3,March,1,11,5,Friday,73
2025-03-15,2025,3,March,1,11,6,Saturday,74
2025-03-16,2025,3,March,1,11,7,Sunday,75
2025-03-17,2025,3,March,1,12,1,Monday,76
2025-03-18,2025,3,March,1,12,2,Tuesday,77
2025-03-19,2025,3,March,1,12,3,Wednesday,78
2025-03-20,2025,3,March,1,12,4,Thursday,79
2025-03-21,2025,3,March,1,12,5,Friday,80
2025-03-22,2025,3,March,1,12,6,Saturday,81
2025-03-23,2025,3,March,1,12,7,Sunday,82
2025-03-24,2025,3,March,1,13,1,Monday,83
2025-03-25,2025,3,March,1,13,2,Tuesday,84
