id_luminaria,piso,area,tipo_led,marca,criticidad,horas_uso_acumuladas,porcentaje_vida_consumida,dias_restantes_estimados,dias_restantes_predichos,nivel_riesgo,prioridad_mantenimiento,prob_falla_alto,prob_falla_medio,prob_falla_bajo
LED-02701,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,51456,91.33,203.0,204.81471737516523,MUY ALTO,1,0.0,0.0,1.0
LED-02702,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,28800,37.64,1988.0,1968.6076152136145,BAJO,5,0.0,0.0,1.0
LED-02703,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,37008,58.93,1075.0,1077.1270427002858,BAJO,3,0.012410921730079367,0.015606614637341048,0.9719824636325796
LED-02704,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,33072,50.11,1372.0,1379.0003178880943,BAJO,4,0.0,0.0,1.0
LED-02705,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,37632,60.79,1011.0,1011.6536414932505,BAJO,3,0.0,0.0,1.0
LED-02706,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,56064,86.6,362.0,349.33101616286956,ALTO,1,0.0,0.009063097514340345,0.9909369024856596
LED-02707,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,49368,84.76,370.0,367.33686587394163,ALTO,1,0.01,0.018244066393313357,0.9717559336066866
LED-02708,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,50208,80.24,515.0,521.7698489868884,ALTO,1,0.007783251231527094,0.0,0.9922167487684729
LED-02709,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,29760,49.67,1256.0,1282.2295758873663,BAJO,4,0.0,0.0,1.0
LED-02710,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,44784,72.02,725.0,721.1992915466354,MEDIO,2,0.0,0.0,1.0
LED-02711,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,28968,45.96,1419.0,1413.3477084001847,BAJO,4,0.0,0.0,1.0
LED-02712,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,50784,64.65,1157.0,1158.0902998667364,BAJO,3,0.0,0.0,1.0
LED-02713,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,34752,62.08,884.0,912.9718190791406,BAJO,3,0.008404255319148936,0.0,0.9915957446808511
LED-02714,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,26688,48.73,1170.0,1166.1251636959294,BAJO,4,0.0,0.0,1.0
LED-02715,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,50136,98.77,26.0,23.81721088901325,MUY ALTO,1,0.8667283525799929,0.04930492336473271,0.08396672405527437
LED-02716,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,25968,53.7,933.0,932.320613713945,BAJO,3,0.008575305291723201,0.0,0.9914246947082768
LED-02717,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,45888,86.2,306.0,288.91108963936205,ALTO,1,0.0,0.0,1.0
LED-02718,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,56064,82.69,489.0,475.29881787274036,ALTO,1,0.0,0.009063097514340345,0.9909369024856596
LED-02719,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,26856,42.34,1524.0,1497.4896013831697,BAJO,4,0.0,0.0,1.0
LED-02720,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,36936,53.93,1314.0,1269.8122895101599,BAJO,3,0.0,0.0,1.0
LED-02721,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,50496,73.24,769.0,770.9812615864039,MEDIO,2,0.0,0.0,1.0
LED-02722,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,24912,34.93,1933.0,1936.2397206738553,BAJO,5,0.0,0.0,1.0
LED-02723,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,38592,76.49,494.0,480.7006506220121,MEDIO,2,0.008575305291723201,0.0,0.9914246947082768
LED-02724,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,43512,63.0,1065.0,1047.3902716271732,BAJO,3,0.0,0.0,1.0
LED-02725,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,28080,43.39,1526.0,1508.88696296806,BAJO,4,0.0,0.0,1.0
LED-02726,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,33312,52.75,1243.0,1236.5099658421113,BAJO,4,0.0,0.019442231075697213,0.9805577689243027
LED-02727,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,51768,75.31,707.0,705.6156140209216,MEDIO,2,0.0,0.0,1.0
LED-02728,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,53328,89.43,262.0,265.98667361093544,ALTO,1,0.02463962584843663,0.0,0.9753603741515633
LED-02729,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,40968,68.01,803.0,749.6945418541247,BAJO,2,0.0,0.028973062174892924,0.971026937825107
LED-02730,Piso 12,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,47928,69.66,870.0,871.6145194057425,BAJO,2,0.0,0.0,1.0
LED-02732,Piso 12,Esterilización,LED Industrial,Samsung,ALTA,38232,67.67,761.0,750.523417846036,BAJO,3,0.007783251231527094,0.0,0.9922167487684729
LED-02733,Piso 12,Esterilización,LED Industrial,Samsung,ALTA,33024,65.97,710.0,699.9624106988592,BAJO,3,0.009882720875684127,0.0,0.9901172791243158
LED-02737,Piso 12,Esterilización,LED Industrial,Samsung,ALTA,26592,61.87,683.0,685.0595475060419,BAJO,3,0.0,0.0,1.0
LED-02738,Piso 12,Esterilización,LED Industrial,Philips,ALTA,36408,70.48,636.0,647.1621626114094,MEDIO,3,0.0,0.0,1.0
LED-02739,Piso 12,Esterilización,LED Industrial,Genérico A,ALTA,29448,61.2,778.0,795.7921786658175,BAJO,4,0.0,0.0,1.0
LED-02740,Piso 12,Esterilización,LED Industrial,Philips,ALTA,26232,48.07,1181.0,1200.603569916159,BAJO,4,0.0,0.0,1.0
LED-02741,Piso 12,Esterilización,LED Industrial,Samsung,ALTA,24576,49.91,1028.0,1008.2321725579371,BAJO,4,0.0,0.0,1.0
LED-02742,Piso 12,Esterilización,LED Industrial,Samsung,ALTA,35064,54.07,1241.0,1226.034670572082,BAJO,4,0.0,0.0,1.0
LED-02743,Piso 12,Esterilización,LED Industrial,Philips,ALTA,46824,79.22,512.0,528.948827374456,MEDIO,2,0.0,0.00931237721021611,0.9906876227897838
LED-02745,Piso 12,Esterilización,LED Industrial,Philips,ALTA,28800,59.61,813.0,808.9363924562551,BAJO,4,0.0,0.0,1.0
LED-02746,Piso 12,Esterilización,LED Industrial,Samsung,ALTA,31896,83.18,269.0,265.33116405036066,MEDIO,2,0.009233016800584368,0.028929642394142023,0.9618373408052737
LED-02750,Piso 12,Esterilización,LED Industrial,Philips,ALTA,25680,55.4,861.0,869.0354511695127,BAJO,4,0.0,0.0,1.0
LED-02751,Piso 12,Esterilización,LED Industrial,Osram,ALTA,43296,75.02,601.0,637.1862574079213,MEDIO,3,0.0,0.009854469854469854,0.9901455301455302
LED-02752,Piso 12,Esterilización,LED Industrial,Osram,ALTA,50472,85.78,349.0,351.0554003668754,MEDIO,2,0.01,0.03837626759187998,0.95162373240812
LED-02754,Piso 12,Esterilización,LED Industrial,Osram,ALTA,40128,72.77,626.0,658.4239655010524,MEDIO,3,0.0,0.0,1.0
LED-02755,Piso 12,Esterilización,LED Industrial,Osram,ALTA,37920,73.85,559.0,552.7049578484616,MEDIO,3,0.0,0.0,1.0
LED-02757,Piso 12,Esterilización,LED Industrial,Philips,ALTA,37152,85.49,263.0,272.3959518725718,MEDIO,2,0.009233016800584368,0.0,0.9907669831994156
LED-02758,Piso 12,Esterilización,LED Industrial,Philips,ALTA,39360,68.45,756.0,747.0900992621448,BAJO,3,0.0,0.0,1.0
LED-02761,Piso 12,Esterilización,LED Industrial,Philips,ALTA,33648,52.67,1260.0,1270.9060221451305,BAJO,4,0.0,0.0,1.0
LED-02762,Piso 12,Esterilización,LED Industrial,Philips,ALTA,40536,75.7,542.0,545.0861651538099,MEDIO,3,0.0,0.01,0.99
LED-02763,Piso 12,Esterilización,LED Industrial,Philips,ALTA,26376,56.3,853.0,853.1656745710028,BAJO,4,0.0,0.0,1.0
LED-02764,Piso 12,Esterilización,LED Industrial,Philips,ALTA,24840,54.93,849.0,877.3676007691172,BAJO,4,0.0,0.0,1.0
LED-02766,Piso 12,Esterilización,LED Industrial,Genérico B,ALTA,36312,87.24,221.0,228.66726160545255,MEDIO,2,0.0,0.0,1.0
LED-02768,Piso 12,Esterilización,LED Industrial,Genérico A,ALTA,37152,89.58,180.0,185.270925470243,MEDIO,2,0.0,0.009621109607577808,0.9903788903924222
LED-02769,Piso 12,Esterilización,LED Industrial,Samsung,ALTA,23280,49.02,1009.0,988.2475198288676,BAJO,4,0.0,0.0,1.0
LED-02771,Piso 12,Sala Apoyo,LED Downlight,Philips,ALTA,49032,119.47,-333.0,-281.18291349550907,MUY ALTO,1,0.9872132922843895,0.00971311475409836,0.0030735929615122648
LED-02773,Piso 12,Sala Apoyo,LED Downlight,Samsung,ALTA,52776,108.57,-174.0,-176.40350723955734,MUY ALTO,1,0.9809120387735549,0.017564737242955063,0.0015232239834898293
LED-02774,Piso 12,Sala Apoyo,LED Downlight,LG,ALTA,29112,59.87,813.0,807.7234208794266,BAJO,4,0.0,0.0,1.0
LED-02778,Piso 12,Sala Apoyo,LED Downlight,Philips,ALTA,30528,54.74,1052.0,1042.3283051346882,BAJO,4,0.0,0.009376854599406528,0.9906231454005935
LED-02779,Piso 12,Sala Apoyo,LED Downlight,Philips,ALTA,32040,58.52,946.0,933.7695054430701,BAJO,4,0.0,0.0,1.0
LED-02781,Piso 12,Sala Apoyo,LED Downlight,Osram,ALTA,45024,89.27,225.0,220.89426491274895,MEDIO,2,0.0,0.02972037090009039,0.9702796290999096
LED-02782,Piso 12,Sala Apoyo,LED Downlight,LG,ALTA,22584,42.56,1270.0,1278.8612359753763,BAJO,5,0.0,0.0,1.0
LED-02783,Piso 12,Sala Apoyo,LED Downlight,Philips,ALTA,54624,106.43,-138.0,-126.54999062047692,MUY ALTO,1,0.918105733486471,0.029949237154916465,0.051945029358612685
LED-02785,Piso 12,Sala Apoyo,LED Downlight,Osram,ALTA,27456,57.37,850.0,838.4689647942224,BAJO,4,0.0,0.0,1.0
LED-02789,Piso 12,Sala Apoyo,LED Downlight,Philips,ALTA,37680,76.87,472.0,482.4790528553923,MEDIO,3,0.0,0.009963215974776668,0.9900367840252232
LED-02791,Piso 12,Sala Apoyo,LED Downlight,Samsung,ALTA,31320,62.64,778.0,757.7296629223623,BAJO,3,0.0,0.0,1.0
LED-02792,Piso 12,Sala Apoyo,LED Downlight,Philips,ALTA,44664,97.71,44.0,51.101072256993284,MUY ALTO,1,0.044819055355616415,0.8805771934113689,0.07460375123301484
LED-02794,Piso 12,Sala Apoyo,LED Downlight,Philips,ALTA,34320,73.29,521.0,527.1835664635066,MEDIO,3,0.00972307692307692,0.00971311475409836,0.9805638083228247
LED-02796,Piso 12,Sala Apoyo,LED Downlight,Osram,ALTA,41496,79.81,437.0,449.9066086396807,MEDIO,2,0.0,0.009854469854469854,0.9901455301455302
LED-02797,Piso 12,Sala Apoyo,LED Downlight,LG,ALTA,23064,45.15,1167.0,1203.8938494800361,BAJO,5,0.0,0.0,1.0
LED-02798,Piso 12,Sala Apoyo,LED Downlight,Osram,ALTA,39456,95.27,82.0,66.73454758580309,MUY ALTO,1,0.02163168094903175,0.8351876648049159,0.1431806542460524
LED-02799,Piso 12,Sala Apoyo,LED Downlight,Osram,ALTA,37032,77.98,436.0,423.9207147183292,MEDIO,2,0.0,0.0,1.0
LED-02801,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,12600,18.08,4756.0,4742.9773077466125,BAJO,5,0.0,0.0,1.0
LED-02802,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,20592,43.48,2231.0,2201.6040658896554,BAJO,5,0.0,0.0,1.0
LED-02803,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,11808,24.71,2998.0,2993.129761584565,BAJO,5,0.0,0.0,1.0
LED-02804,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,17964,48.79,1571.0,1581.9545152737915,BAJO,5,0.0,0.0,1.0
LED-02805,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,19476,37.43,2713.0,2739.3369830592765,BAJO,5,0.0,0.0,1.0
LED-02806,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,27228,44.26,2857.0,2795.952573407539,BAJO,5,0.0,0.0,1.0
LED-02807,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,20472,34.08,3300.0,3372.599329137251,BAJO,5,0.0,0.0,1.0
LED-02808,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,27744,64.45,1276.0,1299.6214684661027,BAJO,4,0.0,0.0,1.0
LED-02809,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,26460,44.46,2755.0,2764.904707151005,BAJO,5,0.0,0.0,1.0
LED-02810,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,21336,47.91,1933.0,1959.730024215154,BAJO,5,0.0,0.0,1.0
LED-02811,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,14832,23.47,4031.0,4021.7325576485187,BAJO,5,0.0,0.0,1.0
LED-02812,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,18756,47.35,1738.0,1755.4939342344455,BAJO,5,0.0,0.0,1.0
LED-02813,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,19176,39.65,2432.0,2457.4486383850635,BAJO,5,0.0,0.0,1.0
LED-02814,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,14316,27.69,3115.0,3131.417250741215,BAJO,5,0.0,0.0,1.0
LED-02815,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,14484,27.94,3114.0,3115.9555700638766,BAJO,5,0.0,0.0,1.0
LED-02816,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,27888,51.35,2202.0,2138.7716184555306,BAJO,5,0.0,0.0,1.0
LED-02817,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,14472,48.07,1303.0,1402.7072677236488,BAJO,5,0.0,0.0088268156424581,0.9911731843575419
LED-02818,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,28416,55.96,1863.0,1868.0521339009724,BAJO,4,0.0,0.0,1.0
LED-02819,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,14400,28.4,3025.0,2960.6279148544154,BAJO,5,0.0,0.0,1.0
LED-02820,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,14652,22.93,4104.0,4081.7497725276558,BAJO,5,0.0,0.0,1.0
LED-02821,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,24960,44.03,2644.0,2616.427551013998,BAJO,5,0.0,0.0,1.0
LED-02822,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,18888,43.63,2034.0,2021.0484647882952,BAJO,5,0.0,0.0,1.0
LED-02823,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,24180,51.26,1916.0,1901.8285305973548,BAJO,5,0.0,0.0,1.0
LED-02824,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,13992,30.37,2674.0,2665.166031551292,BAJO,5,0.0,0.0,1.0
LED-02825,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,14664,24.84,3698.0,3653.48874221948,BAJO,5,0.0,0.0,1.0
LED-02826,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,18912,44.39,1975.0,1957.3470460799774,BAJO,5,0.0,0.0,1.0
LED-02827,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,21252,41.47,2500.0,2524.5367038035047,BAJO,5,0.0,0.0,1.0
LED-02828,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,18540,39.47,2370.0,2353.3402069211706,BAJO,5,0.0,0.0,1.0
LED-02829,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,26736,49.98,2230.0,2197.3136111171048,BAJO,5,0.0,0.0,1.0
LED-02830,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,17808,51.69,1387.0,1406.4466104706773,BAJO,5,0.0,0.0,1.0
LED-02831,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,15696,42.54,1767.0,1780.1221037660082,BAJO,5,0.0,0.0,1.0
LED-02832,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,15624,29.75,3075.0,3277.2847641322874,BAJO,5,0.0,0.0,1.0
LED-02833,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,26124,54.33,1830.0,1834.4423707460132,BAJO,5,0.0,0.0,1.0
LED-02834,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,25968,55.22,1755.0,1751.7252287325339,BAJO,4,0.0,0.0,1.0
LED-02835,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,16752,31.14,3087.0,3135.82988263844,BAJO,5,0.0,0.0,1.0
LED-02836,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,16752,27.42,3695.0,3715.486213419487,BAJO,5,0.0,0.0,1.0
LED-02837,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,19908,35.77,2980.0,2985.646481066986,BAJO,5,0.0,0.0,1.0
LED-02838,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,22800,38.43,3044.0,3051.9538429399277,BAJO,5,0.0,0.0,1.0
LED-02839,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,25944,37.03,3676.0,3662.8918613317805,BAJO,5,0.0,0.0,1.0
LED-02840,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,27048,66.74,1123.0,1135.9211008733212,BAJO,4,0.0,0.0,1.0
LED-02841,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,20604,41.68,2402.0,2410.860849768225,BAJO,5,0.0,0.0,1.0
LED-02842,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,14460,25.19,3579.0,3541.3797993180046,BAJO,5,0.0,0.0,1.0
LED-02843,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,16644,32.72,2852.0,2903.4484456635405,BAJO,5,0.0,0.0,1.0
LED-02844,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,11448,23.67,3076.0,3060.9341448835557,BAJO,5,0.0,0.0,1.0
LED-02845,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,21228,39.05,2761.0,2776.70437050227,BAJO,5,0.0,0.0,1.0
LED-02846,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,27576,47.13,2578.0,2587.1230716963546,BAJO,5,0.0,0.0,1.0
LED-02847,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,16104,35.09,2483.0,2431.340709954473,BAJO,5,0.0,0.0,1.0
LED-02848,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,21876,41.74,2544.0,2559.1624169870915,BAJO,5,0.0,0.0,1.0
LED-02849,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,23124,73.46,696.0,700.167031349248,MEDIO,3,0.0,0.0,1.0
LED-02850,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,22332,53.36,1627.0,1640.2763213730586,BAJO,5,0.0,0.0,1.0
LED-02851,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,21588,50.57,1759.0,1779.5659124940598,BAJO,5,0.0,0.0,1.0
LED-02852,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,12108,25.59,2934.0,2952.314359528558,BAJO,5,0.0,0.0,1.0
LED-02853,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,20436,33.2,3426.0,3440.724062230059,BAJO,5,0.0,0.0,1.0
LED-02854,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,20772,49.73,1750.0,1759.7445115239798,BAJO,5,0.0,0.0,1.0
LED-02855,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,25140,69.47,921.0,905.4030369273347,BAJO,4,0.0,0.0,1.0
LED-02856,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,23988,45.5,2395.0,2395.677226681865,BAJO,5,0.0,0.0,1.0
LED-02857,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,28392,47.06,2661.0,2652.803477119385,BAJO,5,0.0,0.0,1.0
LED-02858,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,23880,52.19,1823.0,1852.762252374956,BAJO,5,0.0,0.0,1.0
LED-02859,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,22308,40.71,2707.0,2756.4344949983956,BAJO,5,0.0,0.0,1.0
LED-02860,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,12120,22.52,3475.0,3573.9349630222787,BAJO,5,0.0,0.0,1.0
LED-02861,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,17124,45.39,1717.0,1748.0613130125867,BAJO,5,0.0,0.0,1.0
LED-02862,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,20808,32.05,3676.0,3666.788366530894,BAJO,5,0.0,0.0,1.0
LED-02863,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,12048,27.67,2624.0,2609.5120648733223,BAJO,5,0.0,0.0,1.0
LED-02864,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,23772,53.65,1711.0,1716.1672839306136,BAJO,5,0.0,0.0,1.0
LED-02865,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,12288,31.18,2260.0,2248.930369811033,BAJO,5,0.0,0.0,1.0
LED-02866,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,21888,36.27,3204.0,3252.3610686863594,BAJO,5,0.0,0.0,1.0
LED-02867,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,18564,34.9,2886.0,2871.6351450793804,BAJO,5,0.0,0.0,1.0
LED-02868,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,18108,51.48,1422.0,1435.0650707594725,BAJO,5,0.0,0.0,1.0
LED-02869,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,21468,43.95,2281.0,2321.0472860255372,BAJO,5,0.0,0.0,1.0
LED-02870,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,12420,23.68,3336.0,3330.5432512042125,BAJO,5,0.0,0.0,1.0
LED-02871,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,14580,25.99,3460.0,3473.8548549616553,BAJO,5,0.0,0.0,1.0
LED-02872,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,26964,53.28,1970.0,1993.812108399694,BAJO,5,0.0,0.0,1.0
LED-02873,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,23388,36.43,3401.0,3403.3660784802655,BAJO,5,0.0,0.0,1.0
LED-02874,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,25464,51.95,1962.0,1947.677563207244,BAJO,5,0.0,0.0,1.0
LED-02875,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,28188,72.06,911.0,908.0491510068161,MEDIO,4,0.0,0.0,1.0
LED-02876,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,20748,53.31,1514.0,1540.8280560004112,BAJO,5,0.0,0.0,1.0
LED-02877,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,22164,38.88,2904.0,2879.8740331637296,BAJO,5,0.0,0.0,1.0
LED-02878,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,22236,40.08,2770.0,2813.2061088242153,BAJO,5,0.0,0.0,1.0
LED-02879,Piso 13,Consultorios Médicos,LED Panel 60x60,Samsung,MEDIA,28596,46.62,2728.0,2757.3218774023235,BAJO,5,0.0,0.0,1.0
LED-02880,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,22260,33.01,3764.0,3758.0629305467414,BAJO,5,0.0,0.0,1.0
LED-02881,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,19044,40.28,2352.0,2341.5623282550505,BAJO,5,0.0,0.0,1.0
LED-02882,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,28572,56.34,1845.0,1878.7374572700814,BAJO,4,0.0,0.0,1.0
LED-02883,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,14124,37.22,1986.0,2020.4980206809742,BAJO,5,0.0,0.0,1.0
LED-02884,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,28440,55.08,1933.0,1910.3811375654423,BAJO,4,0.0,0.0,1.0
LED-02885,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,20004,31.93,3554.0,3567.7562646499255,BAJO,5,0.0,0.0,1.0
LED-02886,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,28464,51.89,2199.0,2153.300018761015,BAJO,5,0.0,0.0,1.0
LED-02887,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,23652,47.98,2136.0,2158.668337714007,BAJO,5,0.0,0.0,1.0
LED-02888,Piso 13,Consultorios Médicos,LED Panel 60x60,LG,MEDIA,15012,32.3,2622.0,2792.6000206502467,BAJO,5,0.0,0.0,1.0
LED-02889,Piso 13,Consultorios Médicos,LED Panel 60x60,Osram,MEDIA,20436,54.62,1415.0,1420.353835437612,BAJO,4,0.0,0.0,1.0
LED-02890,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,15276,30.79,2862.0,2974.272734471961,BAJO,5,0.0,0.0,1.0
LED-02891,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico B,MEDIA,24984,65.57,1093.0,1106.5156400156254,BAJO,4,0.0,0.0,1.0
LED-02892,Piso 13,Consultorios Médicos,LED Panel 60x60,Genérico A,MEDIA,14772,34.06,2383.0,2394.236021655935,BAJO,5,0.0,0.0,1.0
LED-02893,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,14640,25.41,3582.0,3558.0377479616996,BAJO,5,0.0,0.0,1.0
LED-02894,Piso 13,Consultorios Médicos,LED Panel 60x60,Philips,MEDIA,28584,69.69,1036.0,1035.597338403722,BAJO,4,0.0,0.0,1.0
