id_producto,id_luminaria,tipo_led,marca,potencia_watts,vida_util_nominal,horas_operacion_dia
1513,LED-01513,LED Emergencia,LG,8,55000,24
1514,LED-01514,LED Emergencia,Philips,8,55000,24
1515,LED-01515,LED Emergencia,Samsung,8,55000,24
1516,LED-01516,LED Emergencia,Samsung,8,55000,24
1517,LED-01517,LED Emergencia,LG,8,55000,24
1518,LED-01518,LED Emergencia,Philips,8,55000,24
1519,LED-01519,LED Emergencia,Genérico A,8,55000,24
1520,LED-01520,LED Emergencia,LG,8,55000,24
1521,LED-01521,LED Emergencia,Philips,8,55000,24
1522,LED-01522,LED Emergencia,Philips,8,55000,24
1523,LED-01523,LED Emergencia,Philips,8,55000,24
1524,LED-01524,LED Emergencia,Genérico A,8,55000,24
1525,LED-01525,LED Emergencia,Osram,8,55000,24
1526,LED-01526,LED Tubo T8,LG,18,40000,24
1527,LED-01527,LED Tubo T8,Philips,18,40000,24
1528,LED-01528,LED Tubo T8,Samsung,18,40000,24
1529,LED-01529,LED Tubo T8,LG,18,40000,24
1530,LED-01530,LED Tubo T8,Osram,18,40000,24
1531,LED-01531,LED Tubo T8,LG,18,40000,24
1532,LED-01532,LED Tubo T8,Genérico B,18,40000,24
1533,LED-01533,LED Tubo T8,LG,18,40000,24
1534,LED-01534,LED Tubo T8,Philips,18,40000,24
1535,LED-01535,LED Tubo T8,Philips,18,40000,24
1536,LED-01536,LED Tubo T8,Samsung,18,40000,24
1537,LED-01537,LED Tubo T8,Osram,18,40000,24
1538,LED-01538,LED Tubo T8,Osram,18,40000,24
1539,LED-01539,LED Tubo T8,Philips,18,40000,24
1540,LED-01540,LED Tubo T8,Philips,18,40000,24
1541,LED-01541,LED Tubo T8,LG,18,40000,24
1542,LED-01542,LED Tubo T8,Osram,18,40000,24
1543,LED-01543,LED Tubo T8,Philips,18,40000,24
1544,LED-01544,LED Tubo T8,Genérico A,18,40000,24
1545,LED-01545,LED Tubo T8,Samsung,18,40000,24
1546,LED-01546,LED Tubo T8,Philips,18,40000,24
1547,LED-01547,LED Tubo T8,Osram,18,40000,24
1548,LED-01548,LED Tubo T8,Genérico A,18,40000,24
1549,LED-01549,LED Tubo T8,Samsung,18,40000,24
1550,LED-01550,LED Tubo T8,Philips,18,40000,24
1551,LED-01551,LED Tubo T8,Samsung,18,40000,24
1552,LED-01552,LED Tubo T8,Genérico A,18,40000,24
1553,LED-01553,LED Tubo T8,Genérico B,18,40000,24
1554,LED-01554,LED Tubo T8,Philips,18,40000,24
1555,LED-01555,LED Tubo T8,Osram,18,40000,24
1556,LED-01556,LED Tubo T8,LG,18,40000,24
1557,LED-01557,LED Tubo T8,Genérico B,18,40000,24
1558,LED-01558,LED Tubo T8,Philips,18,40000,24
1559,LED-01559,LED Tubo T8,Philips,18,40000,24
1560,LED-01560,LED Tubo T8,Philips,18,40000,24
1561,LED-01561,LED Downlight,Genérico B,12,45000,24
1562,LED-01562,LED Downlight,Samsung,12,45000,24
1563,LED-01563,LED Downlight,LG,12,45000,24
1564,LED-01564,LED Downlight,Osram,12,45000,24
1565,LED-01565,LED Downlight,Philips,12,45000,24
1566,LED-01566,LED Downlight,Samsung,12,45000,24
1567,LED-01567,LED Downlight,Osram,12,45000,24
1568,LED-01568,LED Downlight,Philips,12,45000,24
1569,LED-01569,LED Downlight,Genérico B,12,45000,24
1570,LED-01570,LED Downlight,Samsung,12,45000,24
1571,LED-01571,LED Downlight,Samsung,12,45000,24
1572,LED-01572,LED Downlight,LG,12,45000,24
1573,LED-01573,LED Downlight,Osram,12,45000,24
1574,LED-01574,LED Downlight,LG,12,45000,24
1575,LED-01575,LED Downlight,Philips,12,45000,24
1576,LED-01576,LED Downlight,Genérico B,12,45000,24
1577,LED-01577,LED Downlight,Samsung,12,45000,24
1578,LED-01578,LED Downlight,Philips,12,45000,24
1579,LED-01579,LED Downlight,LG,12,45000,24
1580,LED-01580,LED Downlight,Philips,12,45000,24
1581,LED-01581,LED Downlight,Philips,12,45000,24
1582,LED-01582,LED Downlight,Philips,12,45000,24
1583,LED-01583,LED Downlight,Samsung,12,45000,24
1584,LED-01584,LED Downlight,Philips,12,45000,24
1585,LED-01585,LED Downlight,LG,12,45000,24
1586,LED-01586,LED Downlight,LG,12,45000,24
1587,LED-01587,LED Downlight,Genérico A,12,45000,24
1588,LED-01588,LED Downlight,Osram,12,45000,24
1589,LED-01589,LED Downlight,Osram,12,45000,24
1590,LED-01590,LED Downlight,Osram,12,45000,24
1591,LED-01591,LED Downlight,LG,12,45000,24
1592,LED-01592,LED Downlight,Samsung,12,45000,24
1593,LED-01593,LED Downlight,Philips,12,45000,24
1594,LED-01594,LED Downlight,Philips,12,45000,24
1595,LED-01595,LED Downlight,Osram,12,45000,24
1596,LED-01596,LED Downlight,Genérico A,12,45000,24
1597,LED-01597,LED Downlight,LG,12,45000,24
1598,LED-01598,LED Downlight,LG,12,45000,24
1599,LED-01599,LED Downlight,Philips,12,45000,24
1600,LED-01600,LED Downlight,Philips,12,45000,24
1601,LED-01601,LED Downlight,Osram,12,45000,24
1602,LED-01602,LED Downlight,Philips,12,45000,24
1603,LED-01603,LED Downlight,Samsung,12,45000,24
1604,LED-01604,LED Downlight,Osram,12,45000,24
1605,LED-01605,LED Downlight,Philips,12,45000,24
1606,LED-01606,LED Downlight,Osram,12,45000,24
1607,LED-01607,LED Downlight,Samsung,12,45000,24
1608,LED-01608,LED Downlight,Samsung,12,45000,24
1609,LED-01609,LED Downlight,Philips,12,45000,24
1610,LED-01610,LED Downlight,Genérico B,12,45000,24
1611,LED-01611,LED Downlight,Philips,12,45000,24
1612,LED-01612,LED Downlight,Genérico A,12,45000,24
1613,LED-01613,LED Downlight,Osram,12,45000,24
1614,LED-01614,LED Downlight,Samsung,12,45000,24
1615,LED-01615,LED Downlight,Philips,12,45000,24
1616,LED-01616,LED Downlight,Genérico A,12,45000,24
1617,LED-01617,LED Downlight,Philips,12,45000,24
1618,LED-01618,LED Downlight,Samsung,12,45000,24
1619,LED-01619,LED Downlight,Genérico B,12,45000,24
1620,LED-01620,LED Downlight,LG,12,45000,24
1621,LED-01621,LED Downlight,Genérico A,12,45000,24
1622,LED-01622,LED Downlight,Philips,12,45000,24
1623,LED-01623,LED Downlight,Philips,12,45000,24
1624,LED-01624,LED Downlight,Osram,12,45000,24
1625,LED-01625,LED Downlight,Genérico A,12,45000,24
1626,LED-01626,LED Downlight,Philips,12,45000,24
1627,LED-01627,LED Downlight,Osram,12,45000,24
1628,LED-01628,LED Downlight,Philips,12,45000,24
1629,LED-01629,LED Downlight,Genérico B,12,45000,24
1630,LED-01630,LED Downlight,Samsung,12,45000,24
1631,LED-01631,LED Downlight,Genérico B,12,45000,24
1632,LED-01632,LED Downlight,LG,12,45000,24
1633,LED-01633,LED Downlight,Philips,12,45000,24
1634,LED-01634,LED Downlight,Genérico A,12,45000,24
1635,LED-01635,LED Downlight,Osram,12,45000,24
1636,LED-01636,LED Downlight,Samsung,12,45000,24
1637,LED-01637,LED Downlight,Samsung,12,45000,24
1638,LED-01638,LED Downlight,Philips,12,45000,24
1639,LED-01639,LED Downlight,Philips,12,45000,24
1640,LED-01640,LED Downlight,Philips,12,45000,24
1641,LED-01641,LED Downlight,Genérico B,12,45000,24
1642,LED-01642,LED Downlight,Osram,12,45000,24
1643,LED-01643,LED Downlight,Genérico B,12,45000,24
1644,LED-01644,LED Downlight,LG,12,45000,24
1645,LED-01645,LED Downlight,Osram,12,45000,24
1646,LED-01646,LED Downlight,Philips,12,45000,24
1647,LED-01647,LED Downlight,Philips,12,45000,24
1648,LED-01648,LED Downlight,Philips,12,45000,24
1649,LED-01649,LED Downlight,Philips,12,45000,24
1650,LED-01650,LED Downlight,Osram,12,45000,24
1651,LED-01651,LED Downlight,Samsung,12,45000,24
1652,LED-01652,LED Downlight,Samsung,12,45000,24
1653,LED-01653,LED Downlight,Osram,12,45000,24
1654,LED-01654,LED Downlight,Philips,12,45000,24
1655,LED-01655,LED Downlight,Osram,12,45000,24
1656,LED-01656,LED Downlight,LG,12,45000,24
1657,LED-01657,LED Downlight,Philips,12,45000,24
1658,LED-01658,LED Downlight,Philips,12,45000,24
1659,LED-01659,LED Downlight,Philips,12,45000,24
1660,LED-01660,LED Downlight,Osram,12,45000,24
1661,LED-01661,LED Downlight,LG,12,45000,24
1662,LED-01662,LED Downlight,Genérico A,12,45000,24
1663,LED-01663,LED Downlight,Philips,12,45000,24
1664,LED-01664,LED Downlight,Genérico A,12,45000,24
1665,LED-01665,LED Downlight,LG,12,45000,24
1666,LED-01666,LED Downlight,Philips,12,45000,24
1667,LED-01667,LED Downlight,Genérico A,12,45000,24
1668,LED-01668,LED Downlight,Philips,12,45000,24
1669,LED-01669,LED Downlight,Genérico A,12,45000,24
1670,LED-01670,LED Downlight,Philips,12,45000,24
1671,LED-01671,LED Downlight,Osram,12,45000,24
1672,LED-01672,LED Downlight,Genérico B,12,45000,24
1673,LED-01673,LED Downlight,Samsung,12,45000,24
1674,LED-01674,LED Downlight,Genérico B,12,45000,24
1675,LED-01675,LED Downlight,Philips,12,45000,24
1676,LED-01676,LED Downlight,Philips,12,45000,24
1677,LED-01677,LED Downlight,Osram,12,45000,24
1678,LED-01678,LED Downlight,Philips,12,45000,24
1679,LED-01679,LED Downlight,Philips,12,45000,24
1680,LED-01680,LED Downlight,Philips,12,45000,24
1681,LED-01681,LED Emergencia,Osram,8,55000,24
1682,LED-01682,LED Emergencia,Samsung,8,55000,24
1683,LED-01683,LED Emergencia,LG,8,55000,24
1684,LED-01684,LED Emergencia,Osram,8,55000,24
1685,LED-01685,LED Emergencia,Osram,8,55000,24
1686,LED-01686,LED Emergencia,Genérico A,8,55000,24
1687,LED-01687,LED Emergencia,LG,8,55000,24
1688,LED-01688,LED Emergencia,Philips,8,55000,24
1689,LED-01689,LED Emergencia,Samsung,8,55000,24
1690,LED-01690,LED Emergencia,Samsung,8,55000,24
1691,LED-01691,LED Emergencia,Osram,8,55000,24
1692,LED-01692,LED Emergencia,Osram,8,55000,24
1693,LED-01693,LED Emergencia,Genérico A,8,55000,24
1694,LED-01694,LED Emergencia,Philips,8,55000,24
1695,LED-01695,LED Emergencia,Genérico A,8,55000,24
1696,LED-01696,LED Emergencia,Genérico A,8,55000,24
1697,LED-01697,LED Emergencia,Samsung,8,55000,24
1698,LED-01698,LED Emergencia,Osram,8,55000,24
1699,LED-01699,LED Emergencia,Samsung,8,55000,24
1700,LED-01700,LED Emergencia,Osram,8,55000,24
1701,LED-01701,LED Emergencia,Osram,8,55000,24
1702,LED-01702,LED Emergencia,Philips,8,55000,24
1703,LED-01703,LED Emergencia,Philips,8,55000,24
1704,LED-01704,LED Emergencia,Samsung,8,55000,24
1705,LED-01705,LED Emergencia,Genérico B,8,55000,24
1706,LED-01706,LED Emergencia,Philips,8,55000,24
1707,LED-01707,LED Emergencia,Philips,8,55000,24
1708,LED-01708,LED Emergencia,Genérico A,8,55000,24
1709,LED-01709,LED Emergencia,Genérico A,8,55000,24
1710,LED-01710,LED Emergencia,Samsung,8,55000,24
1711,LED-01711,LED Tubo T8,Osram,18,40000,24
1712,LED-01712,LED Tubo T8,Philips,18,40000,24
1713,LED-01713,LED Tubo T8,Osram,18,40000,24
1714,LED-01714,LED Tubo T8,Osram,18,40000,24
1715,LED-01715,LED Tubo T8,Philips,18,40000,24
1716,LED-01716,LED Tubo T8,Osram,18,40000,24
1717,LED-01717,LED Tubo T8,Samsung,18,40000,24
1718,LED-01718,LED Tubo T8,Genérico B,18,40000,24
1719,LED-01719,LED Tubo T8,Samsung,18,40000,24
1720,LED-01720,LED Tubo T8,Samsung,18,40000,24
1721,LED-01721,LED Tubo T8,Philips,18,40000,24
1722,LED-01722,LED Tubo T8,Philips,18,40000,24
1723,LED-01723,LED Tubo T8,Samsung,18,40000,24
1724,LED-01724,LED Tubo T8,Genérico B,18,40000,24
1725,LED-01725,LED Tubo T8,Genérico A,18,40000,24
1726,LED-01726,LED Tubo T8,LG,18,40000,24
1727,LED-01727,LED Tubo T8,Philips,18,40000,24
1728,LED-01728,LED Tubo T8,Samsung,18,40000,24
1729,LED-01729,LED Tubo T8,Genérico A,18,40000,24
1730,LED-01730,LED Tubo T8,Genérico A,18,40000,24
1731,LED-01731,LED Tubo T8,Osram,18,40000,24
1732,LED-01732,LED Tubo T8,Osram,18,40000,24
1733,LED-01733,LED Tubo T8,Osram,18,40000,24
1734,LED-01734,LED Tubo T8,Philips,18,40000,24
1735,LED-01735,LED Tubo T8,LG,18,40000,24
1736,LED-01736,LED Tubo T8,Genérico A,18,40000,24
1737,LED-01737,LED Tubo T8,LG,18,40000,24
1738,LED-01738,LED Tubo T8,LG,18,40000,24
1739,LED-01739,LED Tubo T8,LG,18,40000,24
1740,LED-01740,LED Tubo T8,Genérico A,18,40000,24
1741,LED-01741,LED Tubo T8,LG,18,40000,24
1742,LED-01742,LED Tubo T8,Osram,18,40000,24
1743,LED-01743,LED Tubo T8,Osram,18,40000,24
1744,LED-01744,LED Tubo T8,LG,18,40000,24
1745,LED-01745,LED Tubo T8,Genérico B,18,40000,24
1746,LED-01746,LED Downlight,Genérico A,12,45000,24
1747,LED-01747,LED Downlight,Philips,12,45000,24
1748,LED-01748,LED Downlight,Osram,12,45000,24
1749,LED-01749,LED Downlight,Philips,12,45000,24
1750,LED-01750,LED Downlight,Philips,12,45000,24
1751,LED-01751,LED Downlight,Philips,12,45000,24
1752,LED-01752,LED Downlight,Philips,12,45000,24
1753,LED-01753,LED Downlight,Philips,12,45000,24
1754,LED-01754,LED Downlight,Genérico A,12,45000,24
1755,LED-01755,LED Downlight,LG,12,45000,24
1756,LED-01756,LED Downlight,Osram,12,45000,24
1757,LED-01757,LED Downlight,Philips,12,45000,24
1758,LED-01758,LED Downlight,Philips,12,45000,24
1759,LED-01759,LED Downlight,Genérico A,12,45000,24
1760,LED-01760,LED Downlight,Philips,12,45000,24
1761,LED-01761,LED Downlight,LG,12,45000,24
1762,LED-01762,LED Downlight,Genérico A,12,45000,24
1763,LED-01763,LED Downlight,Genérico A,12,45000,24
1764,LED-01764,LED Downlight,Samsung,12,45000,24
1765,LED-01765,LED Downlight,Genérico A,12,45000,24
1766,LED-01766,LED Downlight,LG,12,45000,24
1767,LED-01767,LED Downlight,Philips,12,45000,24
1768,LED-01768,LED Downlight,Philips,12,45000,24
1769,LED-01769,LED Downlight,Osram,12,45000,24
1770,LED-01770,LED Downlight,Osram,12,45000,24
1771,LED-01771,LED Downlight,Philips,12,45000,24
1772,LED-01772,LED Downlight,Genérico A,12,45000,24
1773,LED-01773,LED Downlight,LG,12,45000,24
1774,LED-01774,LED Downlight,Genérico B,12,45000,24
1775,LED-01775,LED Downlight,Osram,12,45000,24
1776,LED-01776,LED Downlight,Genérico A,12,45000,24
1777,LED-01777,LED Downlight,Philips,12,45000,24
1778,LED-01778,LED Downlight,Philips,12,45000,24
1779,LED-01779,LED Downlight,Philips,12,45000,24
1780,LED-01780,LED Downlight,Osram,12,45000,24
1781,LED-01781,LED Downlight,Osram,12,45000,24
1782,LED-01782,LED Downlight,LG,12,45000,24
1783,LED-01783,LED Downlight,Osram,12,45000,24
1784,LED-01784,LED Downlight,Osram,12,45000,24
1785,LED-01785,LED Downlight,Philips,12,45000,24
1786,LED-01786,LED Downlight,Samsung,12,45000,24
1787,LED-01787,LED Downlight,Philips,12,45000,24
1788,LED-01788,LED Downlight,Philips,12,45000,24
1789,LED-01789,LED Downlight,Osram,12,45000,24
1790,LED-01790,LED Downlight,LG,12,45000,24
1791,LED-01791,LED Downlight,Philips,12,45000,24
1792,LED-01792,LED Downlight,Philips,12,45000,24
1793,LED-01793,LED Downlight,Osram,12,45000,24
1794,LED-01794,LED Downlight,Samsung,12,45000,24
1795,LED-01795,LED Downlight,Osram,12,45000,24
1796,LED-01796,LED Downlight,Samsung,12,45000,24
1797,LED-01797,LED Downlight,Osram,12,45000,24
1798,LED-01798,LED Downlight,Samsung,12,45000,24
1799,LED-01799,LED Downlight,Osram,12,45000,24
1800,LED-01800,LED Downlight,Osram,12,45000,24
1801,LED-01801,LED Downlight,Philips,12,45000,24
1802,LED-01802,LED Downlight,Samsung,12,45000,24
1803,LED-01803,LED Downlight,Genérico A,12,45000,24
1804,LED-01804,LED Downlight,Philips,12,45000,24
1805,LED-01805,LED Downlight,LG,12,45000,24
1806,LED-01806,LED Downlight,LG,12,45000,24
1807,LED-01807,LED Downlight,Osram,12,45000,24
1808,LED-01808,LED Downlight,Philips,12,45000,24
1809,LED-01809,LED Downlight,Genérico A,12,45000,24
1810,LED-01810,LED Downlight,Osram,12,45000,24
1811,LED-01811,LED Downlight,LG,12,45000,24
1812,LED-01812,LED Downlight,Samsung,12,45000,24
1813,LED-01813,LED Downlight,Samsung,12,45000,24
1814,LED-01814,LED Downlight,Osram,12,45000,24
1815,LED-01815,LED Downlight,Samsung,12,45000,24
1816,LED-01816,LED Downlight,Genérico A,12,45000,24
1817,LED-01817,LED Downlight,Genérico B,12,45000,24
1818,LED-01818,LED Downlight,Philips,12,45000,24
1819,LED-01819,LED Downlight,Philips,12,45000,24
1820,LED-01820,LED Downlight,Genérico B,12,45000,24
1821,LED-01821,LED Downlight,Philips,12,45000,24
1822,LED-01822,LED Downlight,Philips,12,45000,24
1823,LED-01823,LED Downlight,Osram,12,45000,24
1824,LED-01824,LED Downlight,Philips,12,45000,24
1825,LED-01825,LED Downlight,Osram,12,45000,24
1826,LED-01826,LED Downlight,Philips,12,45000,24
1827,LED-01827,LED Downlight,Osram,12,45000,24
1828,LED-01828,LED Downlight,Genérico A,12,45000,24
1829,LED-01829,LED Downlight,Samsung,12,45000,24
1830,LED-01830,LED Downlight,Genérico A,12,45000,24
1831,LED-01831,LED Downlight,Samsung,12,45000,24
1832,LED-01832,LED Downlight,Philips,12,45000,24
1833,LED-01833,LED Downlight,Philips,12,45000,24
1834,LED-01834,LED Downlight,Samsung,12,45000,24
1835,LED-01835,LED Downlight,Genérico B,12,45000,24
1836,LED-01836,LED Downlight,Genérico A,12,45000,24
1837,LED-01837,LED Downlight,Genérico A,12,45000,24
1838,LED-01838,LED Downlight,Genérico A,12,45000,24
1839,LED-01839,LED Downlight,Osram,12,45000,24
1840,LED-01840,LED Downlight,Samsung,12,45000,24
1841,LED-01841,LED Downlight,Philips,12,45000,24
1842,LED-01842,LED Downlight,Osram,12,45000,24
1843,LED-01843,LED Downlight,LG,12,45000,24
1844,LED-01844,LED Downlight,Osram,12,45000,24
1845,LED-01845,LED Downlight,Genérico A,12,45000,24
1846,LED-01846,LED Downlight,LG,12,45000,24
1847,LED-01847,LED Downlight,LG,12,45000,24
1848,LED-01848,LED Downlight,Genérico A,12,45000,24
1849,LED-01849,LED Downlight,Osram,12,45000,24
1850,LED-01850,LED Downlight,Osram,12,45000,24
1851,LED-01851,LED Downlight,Genérico A,12,45000,24
1852,LED-01852,LED Downlight,Philips,12,45000,24
1853,LED-01853,LED Downlight,Philips,12,45000,24
1854,LED-01854,LED Downlight,Genérico A,12,45000,24
1855,LED-01855,LED Downlight,Osram,12,45000,24
1856,LED-01856,LED Downlight,LG,12,45000,24
1857,LED-01857,LED Downlight,Philips,12,45000,24
1858,LED-01858,LED Downlight,Genérico B,12,45000,24
1859,LED-01859,LED Downlight,LG,12,45000,24
1860,LED-01860,LED Downlight,Genérico A,12,45000,24
1861,LED-01861,LED Downlight,Samsung,12,45000,24
1862,LED-01862,LED Downlight,Philips,12,45000,24
1863,LED-01863,LED Downlight,Samsung,12,45000,24
1864,LED-01864,LED Downlight,Genérico A,12,45000,24
1865,LED-01865,LED Downlight,Genérico A,12,45000,24
1866,LED-01866,LED Emergencia,Philips,8,55000,24
1867,LED-01867,LED Emergencia,Genérico A,8,55000,24
1868,LED-01868,LED Emergencia,Philips,8,55000,24
1869,LED-01869,LED Emergencia,Genérico B,8,55000,24
1870,LED-01870,LED Emergencia,Philips,8,55000,24
1871,LED-01871,LED Emergencia,Genérico A,8,55000,24
1872,LED-01872,LED Emergencia,Osram,8,55000,24
1873,LED-01873,LED Emergencia,LG,8,55000,24
1874,LED-01874,LED Emergencia,Osram,8,55000,24
1875,LED-01875,LED Emergencia,Osram,8,55000,24
1876,LED-01876,LED Emergencia,Samsung,8,55000,24
1877,LED-01877,LED Emergencia,Osram,8,55000,24
1878,LED-01878,LED Emergencia,LG,8,55000,24
1879,LED-01879,LED Emergencia,Philips,8,55000,24
1880,LED-01880,LED Emergencia,Osram,8,55000,24
1881,LED-01881,LED Emergencia,Genérico A,8,55000,24
1882,LED-01882,LED Emergencia,Genérico A,8,55000,24
1883,LED-01883,LED Emergencia,Philips,8,55000,24
1884,LED-01884,LED Emergencia,Osram,8,55000,24
1885,LED-01885,LED Emergencia,Samsung,8,55000,24
1886,LED-01886,LED Emergencia,Philips,8,55000,24
1887,LED-01887,LED Emergencia,LG,8,55000,24
1888,LED-01888,LED Emergencia,Genérico A,8,55000,24
1889,LED-01889,LED Emergencia,Osram,8,55000,24
1890,LED-01890,LED Emergencia,LG,8,55000,24
1891,LED-01891,LED Emergencia,LG,8,55000,24
1892,LED-01892,LED Emergencia,Genérico A,8,55000,24
1893,LED-01893,LED Emergencia,Samsung,8,55000,24
1894,LED-01894,LED Emergencia,Samsung,8,55000,24
1895,LED-01895,LED Emergencia,Samsung,8,55000,24
1896,LED-01896,LED Tubo T8,Osram,18,40000,24
1897,LED-01897,LED Tubo T8,Philips,18,40000,24
1898,LED-01898,LED Tubo T8,Genérico B,18,40000,24
1899,LED-01899,LED Tubo T8,Samsung,18,40000,24
1900,LED-01900,LED Tubo T8,LG,18,40000,24
1901,LED-01901,LED Tubo T8,LG,18,40000,24
1902,LED-01902,LED Tubo T8,Philips,18,40000,24
1903,LED-01903,LED Tubo T8,LG,18,40000,24
1904,LED-01904,LED Tubo T8,Osram,18,40000,24
1905,LED-01905,LED Tubo T8,Genérico B,18,40000,24
1906,LED-01906,LED Tubo T8,Osram,18,40000,24
1907,LED-01907,LED Tubo T8,Samsung,18,40000,24
1908,LED-01908,LED Tubo T8,Genérico A,18,40000,24
1909,LED-01909,LED Tubo T8,Osram,18,40000,24
1910,LED-01910,LED Tubo T8,LG,18,40000,24
1911,LED-01911,LED Tubo T8,LG,18,40000,24
1912,LED-01912,LED Tubo T8,Osram,18,40000,24
1913,LED-01913,LED Tubo T8,Osram,18,40000,24
1914,LED-01914,LED Tubo T8,Samsung,18,40000,24
1915,LED-01915,LED Tubo T8,Genérico A,18,40000,24
1916,LED-01916,LED Tubo T8,LG,18,40000,24
1917,LED-01917,LED Tubo T8,LG,18,40000,24
1918,LED-01918,LED Tubo T8,Genérico A,18,40000,24
1919,LED-01919,LED Tubo T8,Osram,18,40000,24
1920,LED-01920,LED Tubo T8,Genérico A,18,40000,24
1921,LED-01921,LED Tubo T8,Genérico A,18,40000,24
1922,LED-01922,LED Tubo T8,Osram,18,40000,24
1923,LED-01923,LED Tubo T8,Philips,18,40000,24
1924,LED-01924,LED Tubo T8,LG,18,40000,24
1925,LED-01925,LED Tubo T8,Genérico A,18,40000,24
1926,LED-01926,LED Tubo T8,Genérico B,18,40000,24
1927,LED-01927,LED Tubo T8,LG,18,40000,24
1928,LED-01928,LED Tubo T8,Osram,18,40000,24
1929,LED-01929,LED Tubo T8,Osram,18,40000,24
1930,LED-01930,LED Tubo T8,Osram,18,40000,24
1931,LED-01931,LED Downlight,Osram,12,45000,24
1932,LED-01932,LED Downlight,Samsung,12,45000,24
1933,LED-01933,LED Downlight,Samsung,12,45000,24
1934,LED-01934,LED Downlight,Philips,12,45000,24
1935,LED-01935,LED Downlight,Samsung,12,45000,24
1936,LED-01936,LED Downlight,Osram,12,45000,24
1937,LED-01937,LED Downlight,Osram,12,45000,24
1938,LED-01938,LED Downlight,Philips,12,45000,24
1939,LED-01939,LED Downlight,Osram,12,45000,24
1940,LED-01940,LED Downlight,Genérico A,12,45000,24
1941,LED-01941,LED Downlight,Philips,12,45000,24
1942,LED-01942,LED Downlight,Genérico A,12,45000,24
1943,LED-01943,LED Downlight,Osram,12,45000,24
1944,LED-01944,LED Downlight,Osram,12,45000,24
1945,LED-01945,LED Downlight,Philips,12,45000,24
1946,LED-01946,LED Downlight,Philips,12,45000,24
1947,LED-01947,LED Downlight,Samsung,12,45000,24
1948,LED-01948,LED Downlight,Samsung,12,45000,24
1949,LED-01949,LED Downlight,Philips,12,45000,24
1950,LED-01950,LED Downlight,LG,12,45000,24
1951,LED-01951,LED Downlight,Osram,12,45000,24
1952,LED-01952,LED Downlight,Osram,12,45000,24
1953,LED-01953,LED Downlight,Samsung,12,45000,24
1954,LED-01954,LED Downlight,Genérico B,12,45000,24
1955,LED-01955,LED Downlight,Genérico A,12,45000,24
1956,LED-01956,LED Downlight,Philips,12,45000,24
1957,LED-01957,LED Downlight,Philips,12,45000,24
1958,LED-01958,LED Downlight,Philips,12,45000,24
1959,LED-01959,LED Downlight,Osram,12,45000,24
1960,LED-01960,LED Downlight,Osram,12,45000,24
1961,LED-01961,LED Downlight,Osram,12,45000,24
1962,LED-01962,LED Downlight,Genérico A,12,45000,24
1963,LED-01963,LED Downlight,Genérico B,12,45000,24
1964,LED-01964,LED Downlight,LG,12,45000,24
1965,LED-01965,LED Downlight,Samsung,12,45000,24
1966,LED-01966,LED Downlight,Genérico A,12,45000,24
1967,LED-01967,LED Downlight,Osram,12,45000,24
1968,LED-01968,LED Downlight,Osram,12,45000,24
1969,LED-01969,LED Downlight,Philips,12,45000,24
1970,LED-01970,LED Downlight,Philips,12,45000,24
1971,LED-01971,LED Downlight,LG,12,45000,24
1972,LED-01972,LED Downlight,Philips,12,45000,24
1973,LED-01973,LED Downlight,Samsung,12,45000,24
1974,LED-01974,LED Downlight,Philips,12,45000,24
1975,LED-01975,LED Downlight,LG,12,45000,24
1976,LED-01976,LED Downlight,Osram,12,45000,24
1977,LED-01977,LED Downlight,Osram,12,45000,24
1978,LED-01978,LED Downlight,LG,12,45000,24
1979,LED-01979,LED Downlight,Genérico B,12,45000,24
1980,LED-01980,LED Downlight,Philips,12,45000,24
1981,LED-01981,LED Downlight,Philips,12,45000,24
1982,LED-01982,LED Downlight,Osram,12,45000,24
1983,LED-01983,LED Downlight,Philips,12,45000,24
1984,LED-01984,LED Downlight,Samsung,12,45000,24
1985,LED-01985,LED Downlight,Philips,12,45000,24
1986,LED-01986,LED Downlight,LG,12,45000,24
1987,LED-01987,LED Downlight,Osram,12,45000,24
1988,LED-01988,LED Downlight,LG,12,45000,24
1989,LED-01989,LED Downlight,LG,12,45000,24
1990,LED-01990,LED Downlight,Philips,12,45000,24
1991,LED-01991,LED Downlight,Samsung,12,45000,24
1992,LED-01992,LED Downlight,Philips,12,45000,24
1993,LED-01993,LED Downlight,Genérico A,12,45000,24
1994,LED-01994,LED Downlight,Philips,12,45000,24
1995,LED-01995,LED Downlight,Genérico A,12,45000,24
1996,LED-01996,LED Downlight,Genérico B,12,45000,24
1997,LED-01997,LED Downlight,LG,12,45000,24
1998,LED-01998,LED Downlight,Philips,12,45000,24
1999,LED-01999,LED Downlight,Samsung,12,45000,24
2000,LED-02000,LED Downlight,LG,12,45000,24
2001,LED-02001,LED Downlight,Osram,12,45000,24
2002,LED-02002,LED Downlight,Philips,12,45000,24
2003,LED-02003,LED Downlight,Genérico B,12,45000,24
2004,LED-02004,LED Downlight,LG,12,45000,24
2005,LED-02005,LED Downlight,Genérico B,12,45000,24
2006,LED-02006,LED Downlight,Philips,12,45000,24
2007,LED-02007,LED Downlight,Genérico B,12,45000,24
2008,LED-02008,LED Downlight,Philips,12,45000,24
2009,LED-02009,LED Downlight,Osram,12,45000,24
2010,LED-02010,LED Downlight,Philips,12,45000,24
