id_ubicacion,id_luminaria,piso,area,ubicacion_especifica,criticidad
2766,LED-02766,Piso 12,Esterilización,Esterilización - Sector 4,ALTA
2767,LED-02767,Piso 12,Esterilización,Esterilización - Sector 4,ALTA
2768,LED-02768,Piso 12,Esterilización,Esterilización - Sector 4,ALTA
2769,LED-02769,Piso 12,Esterilización,Esterilización - Sector 4,ALTA
2770,LED-02770,Piso 12,Esterilización,Esterilización - Sector 4,ALTA
2771,LED-02771,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2772,LED-02772,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2773,LED-02773,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2774,LED-02774,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2775,LED-02775,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2776,LED-02776,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2777,LED-02777,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2778,LED-02778,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2779,LED-02779,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2780,LED-02780,Piso 12,Sala Apoyo,Sala Apoyo - Sector 1,ALTA
2781,LED-02781,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2782,LED-02782,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2783,LED-02783,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2784,LED-02784,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2785,LED-02785,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2786,LED-02786,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2787,LED-02787,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2788,LED-02788,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2789,LED-02789,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2790,LED-02790,Piso 12,Sala Apoyo,Sala Apoyo - Sector 2,ALTA
2791,LED-02791,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2792,LED-02792,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2793,LED-02793,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2794,LED-02794,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2795,LED-02795,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2796,LED-02796,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2797,LED-02797,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2798,LED-02798,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2799,LED-02799,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2800,LED-02800,Piso 12,Sala Apoyo,Sala Apoyo - Sector 3,ALTA
2801,LED-02801,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2802,LED-02802,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2803,LED-02803,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2804,LED-02804,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2805,LED-02805,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2806,LED-02806,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2807,LED-02807,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2808,LED-02808,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2809,LED-02809,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2810,LED-02810,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2811,LED-02811,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2812,LED-02812,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2813,LED-02813,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2814,LED-02814,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2815,LED-02815,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2816,LED-02816,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2817,LED-02817,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2818,LED-02818,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2819,LED-02819,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2820,LED-02820,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2821,LED-02821,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2822,LED-02822,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2823,LED-02823,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2824,LED-02824,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2825,LED-02825,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2826,LED-02826,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2827,LED-02827,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2828,LED-02828,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2829,LED-02829,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2830,LED-02830,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2831,LED-02831,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2832,LED-02832,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2833,LED-02833,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2834,LED-02834,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2835,LED-02835,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2836,LED-02836,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2837,LED-02837,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2838,LED-02838,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2839,LED-02839,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2840,LED-02840,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2841,LED-02841,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2842,LED-02842,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2843,LED-02843,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2844,LED-02844,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2845,LED-02845,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2846,LED-02846,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2847,LED-02847,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2848,LED-02848,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2849,LED-02849,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2850,LED-02850,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2851,LED-02851,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2852,LED-02852,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2853,LED-02853,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2854,LED-02854,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2855,LED-02855,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2856,LED-02856,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2857,LED-02857,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2858,LED-02858,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2859,LED-02859,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2860,LED-02860,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2861,LED-02861,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2862,LED-02862,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2863,LED-02863,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2864,LED-02864,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2865,LED-02865,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2866,LED-02866,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2867,LED-02867,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2868,LED-02868,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2869,LED-02869,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2870,LED-02870,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
2871,LED-02871,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2872,LED-02872,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2873,LED-02873,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2874,LED-02874,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2875,LED-02875,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2876,LED-02876,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2877,LED-02877,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2878,LED-02878,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2879,LED-02879,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2880,LED-02880,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
2881,LED-02881,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2882,LED-02882,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2883,LED-02883,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2884,LED-02884,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2885,LED-02885,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2886,LED-02886,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2887,LED-02887,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2888,LED-02888,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2889,LED-02889,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2890,LED-02890,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
2891,LED-02891,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2892,LED-02892,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2893,LED-02893,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2894,LED-02894,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2895,LED-02895,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2896,LED-02896,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2897,LED-02897,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2898,LED-02898,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2899,LED-02899,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2900,LED-02900,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
2901,LED-02901,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2902,LED-02902,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2903,LED-02903,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2904,LED-02904,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2905,LED-02905,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2906,LED-02906,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2907,LED-02907,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2908,LED-02908,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2909,LED-02909,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2910,LED-02910,Piso 13,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
2911,LED-02911,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2912,LED-02912,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2913,LED-02913,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2914,LED-02914,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2915,LED-02915,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2916,LED-02916,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2917,LED-02917,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2918,LED-02918,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2919,LED-02919,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2920,LED-02920,Piso 13,Sala Espera,Sala Espera - Sector 1,MEDIA
2921,LED-02921,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2922,LED-02922,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2923,LED-02923,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2924,LED-02924,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2925,LED-02925,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2926,LED-02926,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2927,LED-02927,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2928,LED-02928,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2929,LED-02929,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2930,LED-02930,Piso 13,Sala Espera,Sala Espera - Sector 2,MEDIA
2931,LED-02931,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2932,LED-02932,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2933,LED-02933,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2934,LED-02934,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2935,LED-02935,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2936,LED-02936,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2937,LED-02937,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2938,LED-02938,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2939,LED-02939,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2940,LED-02940,Piso 13,Sala Espera,Sala Espera - Sector 3,MEDIA
2941,LED-02941,Piso 13,Sala Espera,Sala Espera - Sector 4,MEDIA
2942,LED-02942,Piso 13,Sala Espera,Sala Espera - Sector 4,MEDIA
2943,LED-02943,Piso 13,Sala Espera,Sala Espera - Sector 4,MEDIA
2944,LED-02944,Piso 13,Sala Espera,Sala Espera - Sector 4,MEDIA
2945,LED-02945,Piso 13,Sala Espera,Sala Espera - Sector 4,MEDIA
2946,LED-02946,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2947,LED-02947,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2948,LED-02948,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2949,LED-02949,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2950,LED-02950,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2951,LED-02951,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2952,LED-02952,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2953,LED-02953,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2954,LED-02954,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2955,LED-02955,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 1,MEDIA
2956,LED-02956,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2957,LED-02957,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2958,LED-02958,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2959,LED-02959,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2960,LED-02960,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2961,LED-02961,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2962,LED-02962,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2963,LED-02963,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2964,LED-02964,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2965,LED-02965,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 2,MEDIA
2966,LED-02966,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2967,LED-02967,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2968,LED-02968,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2969,LED-02969,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2970,LED-02970,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2971,LED-02971,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2972,LED-02972,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2973,LED-02973,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2974,LED-02974,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2975,LED-02975,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 3,MEDIA
2976,LED-02976,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2977,LED-02977,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2978,LED-02978,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2979,LED-02979,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2980,LED-02980,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2981,LED-02981,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2982,LED-02982,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2983,LED-02983,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2984,LED-02984,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2985,LED-02985,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 4,MEDIA
2986,LED-02986,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2987,LED-02987,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2988,LED-02988,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2989,LED-02989,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2990,LED-02990,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2991,LED-02991,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2992,LED-02992,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2993,LED-02993,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2994,LED-02994,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2995,LED-02995,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 5,MEDIA
2996,LED-02996,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2997,LED-02997,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2998,LED-02998,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
2999,LED-02999,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
3000,LED-03000,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
3001,LED-03001,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
3002,LED-03002,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
3003,LED-03003,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
3004,LED-03004,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
3005,LED-03005,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 6,MEDIA
3006,LED-03006,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3007,LED-03007,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3008,LED-03008,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3009,LED-03009,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3010,LED-03010,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3011,LED-03011,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3012,LED-03012,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3013,LED-03013,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3014,LED-03014,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3015,LED-03015,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 7,MEDIA
3016,LED-03016,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3017,LED-03017,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3018,LED-03018,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3019,LED-03019,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3020,LED-03020,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3021,LED-03021,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3022,LED-03022,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3023,LED-03023,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3024,LED-03024,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3025,LED-03025,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 8,MEDIA
3026,LED-03026,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3027,LED-03027,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3028,LED-03028,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3029,LED-03029,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3030,LED-03030,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3031,LED-03031,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3032,LED-03032,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3033,LED-03033,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3034,LED-03034,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3035,LED-03035,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 9,MEDIA
3036,LED-03036,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3037,LED-03037,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3038,LED-03038,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3039,LED-03039,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3040,LED-03040,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3041,LED-03041,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3042,LED-03042,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3043,LED-03043,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3044,LED-03044,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3045,LED-03045,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 10,MEDIA
3046,LED-03046,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3047,LED-03047,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3048,LED-03048,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3049,LED-03049,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3050,LED-03050,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3051,LED-03051,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3052,LED-03052,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3053,LED-03053,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3054,LED-03054,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3055,LED-03055,Piso 14,Consultorios Médicos,Consultorios Médicos - Sector 11,MEDIA
3056,LED-03056,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3057,LED-03057,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3058,LED-03058,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3059,LED-03059,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3060,LED-03060,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3061,LED-03061,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3062,LED-03062,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3063,LED-03063,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3064,LED-03064,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3065,LED-03065,Piso 14,Sala Espera,Sala Espera - Sector 1,MEDIA
3066,LED-03066,Piso 14,Sala Espera,Sala Espera - Sector 2,MEDIA
3067,LED-03067,Piso 14,Sala Espera,Sala Espera - Sector 2,MEDIA
3068,LED-03068,Piso 14,Sala Espera,Sala Espera - Sector 2,MEDIA
3069,LED-03069,Piso 14,Sala Espera,Sala Espera - Sector 2,MEDIA
3070,LED-03070,Piso 14,Sala Espera,Sala Espera - Sector 2,MEDIA
3071,LED-03071,Piso 14,Sala Espera,Sala Espera - Sector 2,MEDIA
